	YPACETATE	YPDCAFEIN40	YPDHU	YPETHANOL	YPD14	YPDCAFEIN50	YPDKCL2M	YPGALACTOSE	YPD40	YPDCHX05	YPDLICL250MM	YPGLYCEROL	YPD42	YPDCHX1	YPDMV	YPRIBOSE	YPD6AU	YPDCUSO410MM	YPDNACL15M	YPSORBITOL	YPDANISO10	YPDDMSO	YPDNACL1M	YPXYLOSE	YPDANISO20	YPDETOH	YPDNYSTATIN	YPDANISO50	YPDFLUCONAZOLE	YPDSDS	YPDBENOMYL200	YPDFORMAMIDE4	YPDSODIUMMETAARSENITE	YPDBENOMYL500	YPDFORMAMIDE5
BNB_4.re	0.34971014200000006	0.27377661	0.267511485	0.768576652	0.377417492	0.17017927600000002	0.157019553	0.9975574690000001	0.535519825	0.443974174	0.092538198	1.119892372	0.373692122	0.18039363100000003	0.290150268	0.528000875	0.097223331	0.09181782	0.05198457099999999	0.55726497	1.18725508	0.584703336	0.065149039	0.503589926	1.424317151	0.24110531	0.09458485300000001	0.827225513	0.444283608	0.279770466	0.201269563	0.36404675299999995	0.068045587	0.145404141	0.249119968
BNC_4.re	0.40026687	0.376328465	0.450362191	0.55924545	0.49659863	0.271121699	0.183040053	1.444192615	0.680223461	0.450297766	0.162022524	0.581751511	0.543637226	0.162811341	0.30642525800000003	0.351594853	0.262171899	0.083156023	0.069615743	0.378364184	1.05269929	0.511482796	0.20016334100000002	0.38264154799999994	1.034281355	0.383607299	0.128420585	0.577846862	0.536683625	0.526783931	0.216962527	0.5526355629999999	0.105928248	0.15765352800000001	0.386252153
BND_3.re	0.237900997	0.308137048	0.157977382	0.972523363	0.297632412	0.204252027	0.094374504	0.784223276	0.24529302600000003	0.263901268	0.075274903	0.937773093	0.223593867	0.06735021599999999	0.159169876	0.5733136520000001	0.070834731	0.039394148999999996	0.033445819	0.46153872799999995	0.71770215	0.39575466200000003	0.11379326599999999	0.490276581	0.598778435	0.25528404899999996	0.060059345	0.034703513	0.191602197	0.19428596199999998	0.065451645	0.27210455	0.029975127999999997	0.043370680999999994	0.16031927199999998
BNE_2.re	1.048222639	0.081535728	0.372910478	0.5250379479999999	0.479546915	0.05156981	0.02915443	0.882444413	0.647447694	0.231124501	0.12196193300000001	0.47588568299999995	0.339742992	0.072633264	0.12005239	0.327148818	0.5164187	0.943117138	0.077216587	0.348372876	0.6712292409999999	0.48099142200000006	0.20672443699999998	0.310739915	0.217406315	0.37958067799999995	0.050506213	0.11016652199999999	0.365871025	0.224492334	0.22506604800000002	0.379554271	0.144553923	0.269002993	0.292898698
BNF_4.re	0.5219826	0.161810228	0.406340126	0.6518519770000001	0.5103393070000001	0.099781389	0.251028342	0.8539514490000001	0.639514516	0.23877759199999998	0.234203145	0.639331933	0.245591216	0.112022273	0.161258192	0.489432641	0.364776075	0.157859735	0.183995897	0.445393771	0.608017244	0.466579578	0.28156927800000003	0.38943622899999997	0.311002626	0.40434648799999995	0.097699175	0.18715828899999998	0.476416367	0.196073448	0.248090217	0.396519533	0.547035409	0.278450973	0.277261741
BNG_4.re	0.352799908	0.088968105	0.266019171	0.455083505	0.409024661	0.053419314	0.094325014	0.9430257559999999	0.302049812	0.173475105	0.068068562	0.442386991	0.122534949	0.042523341	0.152263131	0.34314909600000004	0.169168868	1.145118	0.16331742800000001	0.38338928	0.7998422479999999	0.516445417	0.271905108	0.34142386799999996	0.210229711	0.32224915600000004	0.056274579000000005	0.170910932	0.40482751299999997	0.005606766	0.177811675	0.303713673	0.127563649	0.18846116899999998	0.145585706
BNH_3.re	0.47230526799999994	0.088373779	0.277764635	0.60397338	0.45493584299999995	0.032364461000000004	0.236910347	0.8914328770000001	0.6301665329999999	0.313706933	0.140818471	0.602734559	0.507561711	0.140708045	0.066069131	0.48235824299999996	0.290083311	0.43350868200000003	0.13859158	0.494737673	0.810303847	0.507362428	0.24245755600000002	0.44068410399999997	0.189042873	0.333227652	0.040027892999999995	0.10709586800000001	0.332164659	0.057766280999999996	0.19838571300000002	0.320645522	0.069608856	0.155520783	0.14381021800000002
BNI_4.re	0.485347586	0.046042959	0.314391992	0.580415983	0.462843765	0.018503423	0.13704972599999998	0.97609653	0.542890211	0.204613562	0.105198961	0.524906297	0.334325219	0.08634062199999999	0.051619566	0.47083935	0.37300011299999997	1.097304771	0.11588385300000001	0.454135726	0.295563052	0.50274949	0.239366148	0.401302922	0.08405593300000001	0.34169395799999996	0.047287932000000005	0.06320134	0.337028182	0.062845292	0.20624740800000002	0.368061025	0.078671568	0.178428631	0.212189873
BNK_4.re	0.48200226700000004	0.16290417699999998	0.395409345	0.597759296	0.491674139	0.073010142	0.207259053	0.9071133920000001	0.555684969	0.242640367	0.118189065	0.575191406	0.446659232	0.133033851	0.17035945800000002	0.43488405700000005	0.369699455	1.218615307	0.149570278	0.404152357	0.817565067	0.568250288	0.238834772	0.371697214	0.34598618700000006	0.365519194	0.075747772	0.171996418	0.503541544	0.204031155	0.22561949	0.37449979200000005	0.40246494200000005	0.274763297	0.288195657
BNL_4.re	0.505458699	0.216124868	0.351779574	0.55085353	0.47821022799999996	0.142916768	0.216410632	0.667687337	0.679724599	0.265308745	0.08470940800000001	0.543281175	0.457659876	0.16064773	0.14308318	0.480903624	0.371770675	0.576135105	0.155441775	0.41450384100000004	0.883678796	0.539117477	0.267826642	0.388752465	0.461392187	0.31748381800000003	0.06200891099999999	0.200023548	0.302289727	0.19613898600000002	0.18876391399999998	0.398663155	0.059675442	0.20878110600000002	0.218885865
BNM_4.re	0.492912776	0.1291407	0.308481399	0.535168825	0.46259821	0.062523762	0.296021865	0.8568902690000001	0.614659561	0.30747463399999997	0.154002067	0.472972071	0.36434573	0.11573298900000001	0.20494471399999997	0.34508816200000003	0.41920903200000004	0.7058222279999999	0.157030709	0.339108456	0.810488537	0.427314097	0.219819137	0.269553918	0.431176346	0.34462655600000003	0.058660118	0.21478718	0.35613118	0.27701332100000003	0.17614291	0.391398728	0.102918181	0.147253537	0.19139399399999998
BNN_2.re	0.42602122	0.19002467899999997	0.476157923	0.537911984	0.479262809	0.11754638099999999	0.318644794	1.03163088	0.460198296	0.35239515299999996	0.183687538	0.468764956	0.216739175	0.142427979	0.10564428599999999	0.386449461	0.23640028600000002	1.104812586	0.23382138	0.356431658	0.7010412420000001	0.497605209	0.326335577	0.292232277	0.30359534	0.39904168100000004	0.06788038099999999	0.170013909	0.38239702200000003	0.23456867399999998	0.25271530600000003	0.480352196	0.13326237800000001	0.38392022200000003	0.257385378
BNP_4.re	0.44233030799999995	0.197083443	0.41738865700000005	0.568714046	0.531366993	0.12582496199999998	0.330293398	0.771216578	0.757744715	0.5081831529999999	0.259690104	0.493053963	0.52767864	0.27661225100000003	0.128073451	0.36473316899999997	0.24920982	1.201920611	0.19857746899999998	0.321564685	0.93382374	0.676409677	0.278256045	0.297761397	0.711893771	0.34642404	0.07423503299999999	0.24260751600000002	0.420851618	0.288412793	0.25353179800000003	0.46725671799999996	0.5708931770000001	0.22517415699999999	0.261999447
BNQ_4.re	0.39235146299999996	0.151748394	0.41979988100000004	0.597852987	0.495948979	0.091442787	0.043390474000000005	0.93483417	0.557377166	0.20434124399999998	0.10270547199999999	0.51603461	0.206165131	0.11633316199999999	0.081720261	0.35530264100000003	0.09314788199999999	0.507837117	0.058514224000000004	0.370735342	0.43794713	0.602707244	0.14531214	0.34953393899999996	0.22091708699999998	0.317571597	0.08549385400000001	0.187174247	0.37246857899999997	0.103115656	0.23535599999999998	0.33959014	0.09497143599999999	0.19915370100000002	0.14168820000000001
BNR_4.re	0.413732241	0.177281164	0.460758578	0.584301686	0.48776590299999995	0.098464185	0.182264588	1.05312131	0.610713375	0.236556157	0.18697521600000003	0.577106865	0.326279282	0.11617336	0.223715443	0.40246192299999994	0.35277943700000003	1.174455912	0.166978387	0.39253898600000003	0.7440956390000001	0.553082359	0.252362338	0.366926424	0.39590020600000003	0.34141954	0.21541028399999998	0.18752769	0.509078464	0.212189922	0.23577179999999998	0.46438590399999996	0.507453584	0.26117879899999996	0.318705151
BNT_4.re	0.493867382	0.115993525	0.376664685	0.619905146	0.489357931	0.063416129	0.30025057899999996	0.914726789	0.586561039	0.23802385899999998	0.295505101	0.574420494	0.22439292800000002	0.10008165699999999	0.168431542	0.484400265	0.42567313799999995	0.866782417	0.18042569	0.39768841	0.548709444	0.449263308	0.305535689	0.424237133	0.261415847	0.336636114	0.077778623	0.193633182	0.45819638	0.180220081	0.203384753	0.35902599399999996	0.63606164	0.162016508	0.096308166
BNV_2.re	0.38534011799999995	0.18648280899999997	0.512434119	0.538146286	0.5778671639999999	0.129579308	0.449799779	1.090427333	0.856964629	0.276288324	0.25535700899999997	0.49819312600000004	0.666089904	0.08928032699999999	0.152167327	0.38844408399999997	0.376894556	0.792805836	0.250513501	0.35099707799999996	0.847237204	0.6106951660000001	0.406708966	0.340569168	0.752155481	0.360644986	0.114808106	0.29141418	0.569554656	0.061555128	0.215704703	0.442592739	0.260812695	0.158140345	0.10541426699999999
BPA_4.re	0.517641569	0.185846347	0.39259085299999996	1.1855434120000001	0.423080293	0.071189403	0.211128288	0.995442085	0.8346866559999999	0.232029015	0.18011960300000002	1.265189984	0.5614389670000001	0.082699482	0.360305129	0.594768796	0.190740742	1.336989927	0.140483261	0.77880738	0.42619265700000003	0.789381013	0.300737037	0.707129571	0.161022845	0.403814238	0.058412997	0.117699993	0.44035318700000003	0.41819299299999996	0.217378365	0.436009029	0.298532065	0.18260594800000002	0.270175917
BPB_4.re	0.559850917	0.093586664	0.344446834	0.627265604	0.558257167	0.023442997	0.227106878	0.6210166	0.370367997	0.34344340799999995	0.08100585	0.573317654	0.128482866	0.134458557	0.263019836	0.369621939	0.34201827	0.626978071	0.22027085	0.434933946	0.9698144390000001	0.544465862	0.38332372299999995	0.36729363299999995	0.590212648	0.385283955	0.10041644	0.168892698	0.684343657	0.029607962999999998	0.21571554	0.173105509	0.100217137	0.196810166	0.10044405
BPC_4.re	0.165868138	0.226983362	0.634910282	0.140340207	0.810290689	0.172763535	0.332689814	1.139330109	0.95734663	0.833766131	0.446563447	0.036814774	1.00794636	0.396072727	0.328577467	0.022502876	0.748516394	0.093378067	0.25554392600000003	0.041792552999999996	1.1068761059999999	0.810041696	0.37497777600000004	0.019729085	0.9045921640000001	0.48021798	0.14872091099999998	0.503023609	0.79802829	0.7199935209999999	0.357673243	0.7420590579999999	0.264076562	0.427792347	0.665266048
BPF_4.re	0.7051699709999999	0.20629396600000002	0.342533032	1.220436726	0.485213219	0.119222935	0.316229174	0.931453325	0.639870769	0.365243427	0.272045243	1.3479607040000001	0.475426451	0.169346413	0.140444252	0.38089873	0.361329665	1.168299554	0.167404677	0.509408327	0.670451334	0.565119551	0.295135679	0.423348787	0.269194699	0.30295785199999997	0.089537125	0.173969855	0.39356325299999995	0.23962947399999998	0.226565435	0.380057373	0.0872743	0.181298708	0.188906247
BPG_4.re	0.475641419	0.23724282800000002	0.40077693799999997	0.584122235	0.47063203200000003	0.151815507	0.187112936	0.86762729	0.580115942	0.224671769	0.09199499300000001	0.507511146	0.316476419	0.08428178300000001	0.15437390199999998	0.294857323	0.40086973	0.22394808100000002	0.117195613	0.323291796	0.6887522159999999	0.57849116	0.216553164	0.332123111	0.24549146600000002	0.328067882	0.066609819	0.148431318	0.392218898	0.39544822799999996	0.22056825600000002	0.46121476899999997	0.186577907	0.28280337899999997	0.19923609
BPH_4.re	0.470828135	0.24195370300000002	0.402742153	0.595229111	0.46245576200000005	0.147508194	0.11598133599999999	1.0484277370000001	0.611103453	0.227276172	0.094015233	0.50925603	0.340006067	0.077905399	0.11374346699999999	0.350126393	0.39617191700000004	0.198485037	0.098117181	0.33345177	0.679680035	0.5397568	0.196319241	0.329382518	0.239277958	0.346455969	0.10277196300000001	0.160305048	0.398438975	0.37740078299999996	0.21905787100000002	0.357505394	0.19736755	0.269610173	0.137341949
BPI_4.re	0.48614462700000005	0.22500943899999998	0.313315053	0.7339779129999999	0.526667935	0.133906504	0.02576499	0.9414927470000001	0.789391423	0.25906425899999996	0.10113722	0.540514019	0.507512555	0.114960616	0.164703813	0.388299276	0.282837799	0.538656064	0.037453633	0.425745935	0.640729589	0.438219525	0.089827739	0.421435355	0.264920947	0.337476176	0.117673205	0.21123119	0.359645875	0.333736902	0.260525538	0.313879101	0.098647342	0.279110257	0.13523080199999998
BPK_4.re	0.46566801399999996	0.18675256	0.383033597	0.632636065	0.5264296279999999	0.11571835300000001	0.18143748199999998	0.631644385	0.63962464	0.294915247	0.271377009	0.610941591	0.45577326	0.164618968	0.186232797	0.517177669	0.357673	1.093195737	0.21538597399999998	0.481988834	0.746435434	0.547075668	0.334701132	0.442871655	0.40681395	0.34720241	0.108210531	0.266940836	0.40769389899999997	0.097040518	0.20771813100000003	0.417991515	0.19344604199999998	0.22629248100000002	0.143011626
BPL_2.re	0.477900989	0.336015157	0.528890971	0.754579236	0.6982773729999999	0.23140844100000002	0.45272435	0.587791451	0.507168217	0.34758402299999996	0.264940732	0.555431364	0.19588569100000003	0.157623326	0.09155775199999999	0.365705512	0.411119677	0.8169314870000001	0.157185656	0.36710761399999997	0.39494937399999996	0.7379180259999999	0.196335221	0.371420271	0.325664343	0.54214766	0.09995115	0.30622489	0.620170369	0.134867129	0.366090591	0.372618481	0.310369486	0.416462867	0.13323985300000002
BPM_4.re	0.33550596	0.033877352	0.284442136	0.453628125	0.45489516	0.030116465	0.18430684600000002	1.267614635	0.767017941	0.20533096899999997	0.18039619899999998	0.486964259	0.501168195	0.050810435	0.029665787000000002	0.382825054	0.301023345	1.082676681	0.135224135	0.37883605	0.52114853	0.479333712	0.23537783	0.366266928	0.179719397	0.302427309	0.006511831	0.16972277100000002	0.47042829399999997	0.01865408	0.18663354	0.30307096	0.164854169	0.155901509	0.09216738
BPN_2.re	0.46579817100000004	0.31265129	0.25390002	0.7364647120000001	0.425614128	0.17931790399999997	0.11511938599999999	0.619561816	0.7708929659999999	0.43979373299999996	0.146058109	0.664598871	0.658477804	0.167095554	0.237064105	0.49337566200000005	0.27623626100000004	0.431021881	0.052737005	0.488893571	0.980684718	0.393913285	0.172149813	0.535927466	0.566993402	0.425748781	0.053345063	0.164395676	0.305878179	0.461820231	0.226524235	0.524227116	0.112924367	0.335134486	0.32927335
BPP_4.re	0.553773757	0.145095984	0.316496624	0.643575718	0.43279049700000005	0.068029648	0.349189659	0.9353632709999999	0.700316815	0.37461941600000004	0.206744841	0.634960369	0.486409351	0.0930173	0.12096543300000001	0.504984248	0.30914380199999997	1.289698215	0.201131662	0.47143616	0.9003482420000001	0.443777205	0.326493397	0.453688859	0.34448210799999995	0.397303025	0.042397792999999996	0.105324507	0.35561213	0.415015498	0.200695659	0.371908726	0.280252806	0.167251339	0.190242938
BPQ_4.re	0.558266271	0.16470554099999998	0.29114571300000003	0.582372891	0.470827265	0.090032729	0.252043162	0.487429911	0.691840198	0.323778511	0.16117164	0.623346716	0.44866773	0.120502514	0.09007715	0.46515613100000003	0.361927858	1.223163317	0.16787462	0.43687822299999995	0.8360370290000001	0.55328727	0.29728653899999996	0.43719856	0.39044772899999997	0.40085120399999996	0.087875375	0.11630202099999999	0.415365593	0.32766919	0.180959855	0.345641672	0.11880842400000001	0.218697655	0.193692332
BPR_4.re	0.432735906	0.107815243	0.330026525	0.54721484	0.48241317799999994	0.060968355999999994	0.296375283	0.862787385	0.34077902200000004	0.21964434	0.068644017	0.51265506	0.112071596	0.113483738	0.068809133	0.34816626100000003	0.137002663	0.249545113	0.135573317	0.352247549	0.406036558	0.596320074	0.215763247	0.365938183	0.135847172	0.44665645600000004	0.056637884000000006	0.14598840800000001	0.48928183700000005	0.17140131100000003	0.21697768399999998	0.235803049	0.34475486200000005	0.211414787	0.10294428300000001
BPT_5.re	0.432197809	0.208605498	0.33041413199999997	0.555054837	0.46821714200000003	0.154043505	0.306993867	0.678741851	0.5931968360000001	0.324972411	0.231056774	0.587403187	0.462176796	0.16609902599999998	0.10703553	0.50138902	0.41390478799999997	1.167032455	0.206717743	0.393965212	0.516280208	0.505494812	0.33951409200000005	0.43526179600000003	0.311665893	0.35917299399999997	0.087871276	0.175653637	0.33116737399999996	0.262661121	0.24146026399999998	0.348337141	0.11476304300000001	0.281525452	0.20159996100000002
BPV_4.re	0.463103253	0.273950094	0.332246458	0.672635513	0.474107414	0.1475118	0.31525031600000003	1.005760953	0.649819652	0.323445457	0.136791307	0.665400406	0.34207456700000005	0.115484362	0.111332115	0.507116707	0.333078793	1.054499063	0.053839893	0.453360024	0.596237817	0.46125145100000003	0.077803158	0.46240308700000005	0.319379128	0.398013034	0.11340493199999999	0.170164526	0.297768647	0.311491301	0.21589838	0.235008717	0.329992051	0.28021404	0.088851235
BQA_4.re	0.505160694	0.17997119399999997	0.42315503299999996	0.641795608	0.525785873	0.10912975800000001	0.285428438	0.6710019420000001	0.686054985	0.499097474	0.200216588	0.650291231	0.35830452799999996	0.31171020000000005	0.101909463	0.44641034399999996	0.352585645	1.117523167	0.160966487	0.374480661	0.887690268	0.362699011	0.246301803	0.430560888	0.664133883	0.367427579	0.08602394699999999	0.24745097100000002	0.445157784	0.273671362	0.186317911	0.25664525	0.09845664400000001	0.144342905	0.082705828
BQB_4.re	0.549758531	0.269835799	0.350763	0.663693002	0.58680085	0.18167767	0.39949089299999996	0.647858212	0.6225737570000001	0.40307440299999997	0.266851071	0.659613725	0.513714882	0.190513911	0.149926957	0.507285102	0.47950778899999996	1.3215080959999999	0.175102158	0.46230173799999996	0.807217655	0.66113752	0.23610333	0.48034649100000004	0.40068418299999997	0.47619320600000004	0.07617398	0.247297602	0.492411861	0.43072230799999994	0.23446678199999998	0.369331101	0.419044476	0.289065522	0.16524214
